"","logFC","logCPM","PValue","FDR"
"Potri.004G174500",-0.494779069717787,5.58703849957877,0.105865796204275,0.174898882096284
"Potri.005G242700",-0.523457417175294,7.94534750582141,0.106073829026557,0.175205172143738
"Potri.010G107500",0.501824733413278,5.99853419066161,0.106115145609493,0.175236020272557
"Potri.017G071400",0.487490164318637,5.42415086947451,0.106246696518547,0.175378424195682
"Potri.012G073700",-0.486764549478275,5.42616989126333,0.106246696518547,0.175378424195682
"Potri.006G001400",-0.516049334614794,5.59720652922009,0.106329486679981,0.175477660320481
"Potri.017G036300",-0.510940754887685,6.86450785634524,0.106652686790067,0.17597352286402
"Potri.002G232200",-0.491577299826148,6.69869168725482,0.10689127858813,0.176329602786046
"Potri.005G235700",0.530160629614316,8.23708527831998,0.107139693390671,0.176701731694821
"Potri.006G138700",0.851824841922869,6.32362456062129,0.107245386427878,0.176838366201912
"Potri.004G204400",-0.550845000129398,5.26944815127191,0.107436833314048,0.177040896285018
"Potri.005G026900",-0.540524412768132,5.27901072468372,0.107436833314048,0.177040896285018
"Potri.016G138100",0.53099547017546,5.26590515332218,0.107436833314048,0.177040896285018
"Potri.014G174200",0.527570755330491,6.46717430385201,0.10768824467823,0.177417414603981
"Potri.T137300",-0.598213512646095,6.59661210544915,0.107719583461427,0.177431278142466
"Potri.002G036000",0.509778315740704,6.70031333894401,0.108267131083353,0.178234324509058
"Potri.003G101600",-0.540317617647893,9.60803056340677,0.108273416770459,0.178234324509058
"Potri.001G092600",0.542610803068785,7.04177391410509,0.108276200754727,0.178234324509058
"Potri.018G067300",0.510265205508968,6.43313734575477,0.108906230815276,0.179233303531838
"Potri.008G118700",0.600211822227445,5.75173969436968,0.109028925958811,0.179397084804676
"Potri.001G236500",-0.600644278688907,7.6239151141843,0.109195367457819,0.179632761769079
"Potri.009G115400",-0.496463813317958,5.67592205349163,0.109422046948886,0.179967412533867
"Potri.016G009700",-0.569420311582914,5.7263612713336,0.109494883323337,0.180048947720974
"Potri.T134700",-0.524792231968015,5.59929054778192,0.109667983532564,0.180295283037818
"Potri.009G083900",-0.497201412160656,5.44682936011402,0.109922143434432,0.180674748392971
"Potri.005G063100",-0.469231150256163,5.68256001575035,0.110046097937576,0.180840084508883
"Potri.009G136400",0.731387947140237,6.44633828565312,0.110221340519223,0.181089614862828
"Potri.019G127000",0.475035387882546,5.68866577838944,0.110321952423063,0.18121644986301
"Potri.001G371700",-0.481023895816263,6.74948056234169,0.110384011145065,0.181279916457205
"Potri.T137700",-0.492102130387816,6.01926383143992,0.110464546614134,0.181373693422443
"Potri.002G003100",0.676207101987937,7.71068899204689,0.110767432623263,0.181832434465335
"Potri.015G132500",-0.470859037532715,5.67164956238979,0.110799869942802,0.181847114791622
"Potri.T157400",-0.493630338914417,5.57939549436493,0.11083142367771,0.181860339042925
"Potri.018G107600",-0.516017433834383,5.80844892302396,0.110921187864016,0.181969053426767
"Potri.008G187300",0.498362982376158,5.70508609031821,0.111259328034416,0.182485102561217
"Potri.016G023100",0.483670228277152,5.84847430760274,0.11130794583285,0.182526165412343
"Potri.014G079800",-0.495285517669313,6.84814826218431,0.11150712781,0.182814058303198
"Potri.004G210200",0.53561056256294,5.28748387464416,0.111600352270597,0.182889419134961
"Potri.005G159300",-0.506433147725519,5.29831773681661,0.111600352270597,0.182889419134961
"Potri.008G059200",0.588493370189602,6.87055649000507,0.11176737585141,0.183124362635461
"Potri.019G015100",0.719153287796956,6.8456573264837,0.112007061205166,0.183478233593224
"Potri.014G155200",-0.557427105415123,6.42036947766182,0.112172305272559,0.183710038681677
"Potri.001G294400",0.530095158669555,6.50047293676088,0.112215843807179,0.183742464791108
"Potri.016G056200",-0.485761973652321,6.42771096831737,0.112499525668788,0.184168005219208
"Potri.010G250000",-0.509902983988611,6.40649118478981,0.112643582835278,0.18436484058893
"Potri.014G110400",-0.586048198140497,7.13369572894019,0.112853109135741,0.184668724040304
"Potri.014G168300",-0.649088148071765,6.70897508886375,0.112884261646157,0.184680656339305
"Potri.001G393400",0.512999836395666,5.8872030173528,0.112985317977491,0.184806923319057
"Potri.002G244700",0.488018012099761,6.03269603910515,0.113088392723497,0.184923714032044
"Potri.013G109500",-0.482477091833219,6.09708706219929,0.113104504163785,0.184923714032044
"Potri.001G410300",-0.684303611735476,7.61441635267455,0.113138798478141,0.184940718103656
"Potri.001G367500",0.683833785766149,6.42076131194229,0.113357398944968,0.185258924796042
"Potri.012G092000",-0.49923618512504,5.47667086935755,0.113582231803777,0.185508857176879
"Potri.005G021900",-0.498596411545946,5.47615028087898,0.113582231803777,0.185508857176879
"Potri.001G057800",-0.475801986185209,5.48047687745086,0.113582231803777,0.185508857176879
"Potri.001G325900",-0.466482265793722,5.766125033701,0.113769085249535,0.185774835407468
"Potri.018G068200",0.472132561577195,5.75480079650123,0.113806120471222,0.185796113150656
"Potri.004G038500",-0.475514681364567,5.76446546465175,0.113837704867656,0.185808484959017
"Potri.003G043500",-0.490711678522923,6.18605422106178,0.114004236854213,0.186041069629267
"Potri.005G211400",-0.49015512829784,6.24222807632998,0.114171834796466,0.186275295388838
"Potri.010G071200",0.485390773060006,6.27177968396306,0.1142885451061,0.186426414988664
"Potri.013G059700",0.499501774081715,6.65034751211898,0.114367269055116,0.186515520962199
"Potri.012G101600",0.693225897897414,7.20351590380605,0.11456379852231,0.186796671700586
"Potri.003G181100",-0.483818704601109,6.20376260795491,0.114696094505152,0.186972993148669
"Potri.011G060800",0.544274315648464,6.763809274777,0.114869072706796,0.187215544904317
"Potri.007G047200",0.690146514348903,6.59843151862113,0.115295799535065,0.187871471242401
"Potri.007G047800",0.51546926767126,6.08093628126081,0.115615276988101,0.188282716701172
"Potri.003G004200",0.534750713382828,6.28114764408783,0.115729208568401,0.188282716701172
"Potri.007G121600",0.499449772351656,6.12765385835382,0.115741967276561,0.188282716701172
"Potri.005G183600",-0.519266254941898,5.32334001168244,0.115742786313201,0.188282716701172
"Potri.001G028400",-0.515648597037638,5.33048768982436,0.115742786313201,0.188282716701172
"Potri.010G042200",-0.505760282178565,5.31727928447566,0.115742786313201,0.188282716701172
"Potri.007G007000",-0.504646114092168,5.32698006553134,0.115742786313201,0.188282716701172
"Potri.006G041900",0.5039886691097,5.32528233877807,0.115742786313201,0.188282716701172
"Potri.019G076400",-0.470076494203467,6.21469831418981,0.116020261572752,0.188694436766778
"Potri.011G052900",0.72042151177281,6.62616191730309,0.11665919375078,0.189693731014924
"Potri.001G081500",-0.684614960826529,7.5878525448672,0.116742218732922,0.189788862212311
"Potri.019G131400",-0.511264416907987,7.56865176137866,0.116877393338652,0.18996871575833
"Potri.007G026300",-0.476015640025073,6.28988625967096,0.116910251991128,0.189982227674015
"Potri.003G067800",0.512233966642794,5.58534134377223,0.117034651594981,0.19014445914046
"Potri.006G279900",0.47823200551022,5.49529764250331,0.11722548891213,0.190414540226629
"Potri.014G104500",0.448038345690566,5.68694887953008,0.11737741635677,0.190621318212631
"Potri.004G087500",-0.478669923797995,5.57105840767189,0.117561912369048,0.190880889812552
"Potri.009G149300",0.506203856084997,6.32433445189823,0.117674693101543,0.191023935529771
"Potri.017G007400",0.558947914835436,8.53164098298361,0.117757738962839,0.191118662103664
"Potri.005G109700",-0.474268113307406,6.02881216428555,0.117817059223314,0.191174850815188
"Potri.013G008300",-0.608780234955113,6.87029431739604,0.117876207572984,0.191230737081303
"Potri.008G115700",-0.500611944418257,6.8896853113459,0.118352240812713,0.191962771142162
"Potri.007G071700",0.513011240476377,6.1402769265404,0.118444840842546,0.192043973530014
"Potri.014G045200",-0.499061614366777,6.49467739164439,0.118451928893061,0.192043973530014
"Potri.006G179100",-0.447408216692606,5.7591534742084,0.11864389342665,0.192314918350215
"Potri.014G164500",-0.458094791369009,6.01839840369289,0.118730556405075,0.192415097691642
"Potri.009G082400",-0.4771453568015,5.82630246218483,0.119097492051487,0.192969350738645
"Potri.018G070500",0.493055726663178,6.75339635471545,0.119538587350782,0.193618190401575
"Potri.002G002000",0.804013879163914,5.63574081199741,0.119547975701437,0.193618190401575
"Potri.018G100900",0.519477915354166,5.63233697563759,0.119674171022327,0.193760337748664
"Potri.019G025600",0.494003197603555,6.76441078041238,0.11968581069462,0.193760337748664
"Potri.015G105300",0.609309898607161,7.28479376550884,0.119827720592344,0.193912015368119
"Potri.T091700",0.69339873028851,6.71670773738776,0.119829976447985,0.193912015368119
"Potri.003G207600",-0.486056494653246,5.58999005264472,0.11985466169523,0.193912015368119
"Potri.016G041900",-0.541407689555455,6.07521113297394,0.120433920776284,0.194808473732171
"Potri.009G110100",0.464460910596343,5.96051463260884,0.120863978973588,0.195460308890949
"Potri.003G102900",0.45449810822313,6.03675215914272,0.120887402927774,0.195460308890949
"Potri.001G471800",-0.45621260376772,5.76958213786554,0.120926477800849,0.195482652084079
"Potri.015G080000",-0.65757944504032,5.92733771337556,0.121024356580591,0.195600025043594
"Potri.015G004800",0.697552356060287,6.24677844262495,0.12113203553033,0.195733184760909
"Potri.005G007300",-0.519763558988997,7.10696286367115,0.121209952382981,0.19581820735635
"Potri.005G138100",-0.498657210801144,6.40724201112463,0.121360751001826,0.196020912511297
"Potri.014G093700",-0.486463646461867,6.7142791699419,0.121396777485292,0.196038192726092
"Potri.004G137000",0.452074283929201,5.64738866309688,0.121453247460967,0.196088472120961
"Potri.012G065500",-0.485242306202083,6.0662691330831,0.121493549181312,0.196112632046581
"Potri.006G098100",-0.662948126186326,5.56678773909243,0.121670147339358,0.196356743204051
"Potri.014G050000",-0.606579850073799,7.16912560632482,0.122071749760057,0.19696379886238
"Potri.006G060600",-0.607943407176291,8.40707514974395,0.122262448636406,0.197230377750267
"Potri.008G069400",0.611104056237456,9.34149250563307,0.122329813524263,0.197297928042883
"Potri.001G135200",-0.493534211071228,6.44005313791325,0.122469761654614,0.197482490668066
"Potri.010G229900",0.522483483479918,7.67603291116029,0.122540851688505,0.197555965854828
"Potri.008G035800",-0.488283301203163,6.9352235829332,0.122697479273846,0.197767282294787
"Potri.010G045200",-0.666144724736614,5.17634387833939,0.122832413916698,0.197943552720225
"Potri.014G129100",0.496408652907205,6.32585173248827,0.123232732448329,0.19854732496879
"Potri.009G160100",0.465660049700412,5.92813163045943,0.123290695552528,0.198599372232375
"Potri.018G125300",-0.548588935703677,7.17052589322488,0.123380605281086,0.19870284745643
"Potri.002G245000",-0.492133838193089,5.37480511379583,0.123956568633755,0.19942295598114
"Potri.017G043100",0.485216192521262,5.37369071046922,0.123956568633755,0.19942295598114
"Potri.018G019100",-0.483465041098223,5.37255347556631,0.123956568633755,0.19942295598114
"Potri.014G042200",-0.481230175037204,5.37406202734737,0.123956568633755,0.19942295598114
"Potri.014G179100",-0.457534861481966,5.3804399539885,0.123956568633755,0.19942295598114
"Potri.016G001200",-0.457912607388034,5.89323411185199,0.124086878070344,0.199591113105665
"Potri.008G159300",0.652525706726391,5.94126925542594,0.124297611976697,0.199888534531401
"Potri.013G005600",-0.51358843373931,8.00413200094658,0.124381477405698,0.199936125555304
"Potri.006G095600",0.468431625994286,5.94177208491407,0.124446498854973,0.199936125555304
"Potri.013G075300",-0.473245091157435,5.54633177498443,0.124456363427061,0.199936125555304
"Potri.010G152300",0.449459985142433,5.54702716713253,0.124456363427061,0.199936125555304
"Potri.007G028900",-0.447109354150932,5.5527507143558,0.124456363427061,0.199936125555304
"Potri.007G022700",-0.469318624023438,6.30460538095886,0.124902988977301,0.200611980635881
"Potri.012G074900",-0.538477559476167,8.17723059443195,0.124993967402917,0.200716453879373
"Potri.016G131900",0.469645627368378,6.2730140746807,0.125262284649584,0.201105597010533
"Potri.009G014600",-0.462871462427128,6.20927168071586,0.125306347069109,0.201116882120788
"Potri.006G185000",-0.535315167755814,8.71779034687659,0.125321281972682,0.201116882120788
"Potri.019G057300",0.564492676716745,6.69141850157468,0.125476182858496,0.201323726228184
"Potri.006G167200",-0.502683792976868,7.91394343404815,0.125611688726657,0.20149937217499
"Potri.011G092600",-0.463176732919979,6.16925361695064,0.125687803386727,0.201579692957578
"Potri.003G004000",-0.506479574266777,5.6122058180278,0.125908238469507,0.20189139543277
"Potri.T021800",-0.560140163443402,5.21938124174094,0.126157310080017,0.202165130438785
"Potri.017G130700",-0.521265318613532,5.22987968379777,0.126157310080017,0.202165130438785
"Potri.002G059700",0.502895730450736,5.22348773846336,0.126157310080017,0.202165130438785
"Potri.001G311600",0.501760219141698,5.51833735505449,0.126482804752482,0.202644775157154
"Potri.012G096400",0.551090473152733,7.4747992847156,0.126799429924497,0.203110013993297
"Potri.018G093400",-0.495909660531765,6.3943528969648,0.127054684010128,0.203476775137263
"Potri.008G200700",0.464609786643028,5.81087203756648,0.127311739934126,0.203846269567673
"Potri.001G248100",0.535100512220932,6.64713929793868,0.127404320587368,0.203952314652787
"Potri.008G194200",0.490771245881026,5.40849937223,0.128024575673983,0.204760970119798
"Potri.005G182300",0.488552888336447,5.40694609692723,0.128024575673983,0.204760970119798
"Potri.004G173700",-0.476854747446923,5.40249887299412,0.128024575673983,0.204760970119798
"Potri.013G069900",-0.56653114335308,6.36627545504439,0.128027650189592,0.204760970119798
"Potri.002G027200",-0.442119041555504,5.56530389319144,0.128041743589124,0.204760970119798
"Potri.011G063800",-0.541943101628152,5.54643441309426,0.12818092932879,0.204941209048716
"Potri.001G191100",0.464557399723956,5.69143017481058,0.128506680150067,0.205409205349347
"Potri.008G170400",0.485008959183232,6.95890722909048,0.128526715956962,0.205409205349347
"Potri.014G168900",0.546331265867623,5.79192898590591,0.128560905260596,0.205421429958095
"Potri.014G157200",-0.46014385928788,5.94902506751124,0.128643292214375,0.205510646385813
"Potri.005G005400",-0.496048725309689,8.04445401018877,0.128727125425372,0.2056021359456
"Potri.010G039400",-0.488097872156849,5.77604491079556,0.128783827362264,0.205650262798416
"Potri.008G145600",0.522832711220594,5.8484202068166,0.128908076796603,0.205806211717349
"Potri.005G063200",0.581139210452692,5.96666855704523,0.129069014280508,0.206020657977135
"Potri.005G258000",0.46461421507903,6.7002399502862,0.129096442120466,0.206021950930392
"Potri.004G225700",-0.477835699604386,6.92929194607759,0.129228676065089,0.206190466448936
"Potri.007G002800",0.464791463700867,6.30042525443829,0.129401503893839,0.206423668618779
"Potri.007G086900",0.456459649850749,6.74865101833568,0.129698154654757,0.206854258608658
"Potri.007G026200",0.625911208017598,8.1781605393588,0.13026101143114,0.207705303096845
"Potri.019G095400",-0.449682137986163,6.1272285176133,0.130285432368886,0.207705303096845
"Potri.011G084400",-0.454969496567663,5.79586095738244,0.130407034657841,0.207850802032768
"Potri.013G021300",0.544706596608426,6.02280120524185,0.13043040639188,0.207850802032768
"Potri.012G085600",0.472089850779944,6.22433079150023,0.130511652303868,0.207937461678045
"Potri.009G115000",-0.46720768010294,6.8147175243187,0.130598455439721,0.208032937868583
"Potri.004G155000",0.498134039254965,5.97490529938167,0.130768397254143,0.208258979502564
"Potri.002G102700",-0.511838258105745,5.2373212218493,0.130794173044181,0.208258979502564
"Potri.003G195300",-0.593193413538785,7.44326157275986,0.130821710488396,0.208259983377249
"Potri.009G044900",0.428947844581452,5.54709617115827,0.130892174055432,0.208310321272707
"Potri.001G317500",-0.462767262174179,5.89226755750372,0.130907157967758,0.208310321272707
"Potri.010G128400",0.505531646168371,5.76927216526557,0.131021216134494,0.208448964620963
"Potri.008G033000",0.473444711872406,6.60882534711531,0.131399876507569,0.209008434888735
"Potri.011G111400",-0.480919196452646,7.01385020857911,0.131716782976976,0.209469467894349
"Potri.T020300",0.460351039885039,6.19563699121223,0.132052452814314,0.209850408003809
"Potri.017G056000",-0.492182051853151,5.43223749900858,0.132064772272165,0.209850408003809
"Potri.010G241800",-0.4813774062935,5.42391953138467,0.132064772272165,0.209850408003809
"Potri.003G009900",0.462118398144816,5.4314053831479,0.132064772272165,0.209850408003809
"Potri.010G003200",-0.541589428592468,8.50035542673761,0.132197072702954,0.210017516978831
"Potri.006G209100",-0.445768336055304,5.80578785714421,0.132548118788261,0.210532000702061
"Potri.017G113300",-0.510596545482752,8.56450607926561,0.132586257435335,0.210549370650285
"Potri.018G083500",0.546604684357866,9.20776757642503,0.132828631198062,0.210890995994462
"Potri.001G090700",0.459999652006722,5.86130258179728,0.133289697664768,0.211579626727914
"Potri.005G243400",-0.675390719408361,5.78188677057683,0.133350717621755,0.211633084763662
"Potri.006G217600",-0.457252422258376,6.51403656987482,0.133524493141989,0.211865431922713
"Potri.005G186900",-0.427020802921303,5.69440935259641,0.133622052216068,0.211976774780153
"Potri.019G059500",-0.498378415558966,6.64730102233233,0.133695211114325,0.212049371726409
"Potri.015G006700",-0.427400921675827,5.6985774097138,0.133722832467541,0.212049728190692
"Potri.007G014600",-0.466234996128458,6.99685380173232,0.13380509717474,0.212136716946434
"Potri.015G143300",0.436517800324244,5.86999657550965,0.134001090461712,0.212403940236258
"Potri.010G027500",-0.546852222312571,8.70423576392823,0.13447565138127,0.213112518773756
"Potri.001G142100",-0.476282288109049,6.83844750470273,0.13465342760576,0.213350569021205
