,logFC,logCPM,PValue,FDR
Potri.003G018500,0.540625986,5.660972776,0.035656874,0.076031606
Potri.004G174500,0.480169565,5.974361575,0.03587142,0.076468182
Potri.008G197700,0.406046764,6.433110342,0.035923097,0.07655742
Potri.006G134000,0.341106487,6.913437339,0.036154363,0.077015401
Potri.014G009700,0.457849493,6.167949565,0.036167617,0.077015401
Potri.006G126700,0.4458318,6.175874139,0.036167617,0.077015401
Potri.012G019100,-0.613367622,5.44286022,0.036355295,0.077330598
Potri.006G209600,0.594842677,5.436570726,0.036355295,0.077330598
Potri.002G248900,-0.593993802,5.45234479,0.036355295,0.077330598
Potri.002G032100,0.579900531,5.442454723,0.036355295,0.077330598
Potri.007G065700,-0.230405481,8.434727129,0.036386375,0.077375608
Potri.001G442600,-0.512808433,5.893237333,0.036491121,0.077534935
Potri.015G131200,-0.498568926,5.888288262,0.036491121,0.077534935
Potri.019G002100,-0.496241402,5.888705407,0.036491121,0.077534935
Potri.008G096700,-0.423604708,6.280293756,0.036892344,0.07836609
Potri.010G097900,0.526202637,5.786825302,0.03691626,0.078395542
Potri.005G195600,0.292942347,9.889750259,0.036962105,0.078471534
Potri.005G188300,0.495562496,5.989016393,0.037001597,0.078512637
Potri.010G237500,0.476198025,5.994792623,0.037001597,0.078512637
Potri.005G238700,-0.377854611,6.704604837,0.037078221,0.078652732
Potri.006G203400,-0.560660909,5.682397035,0.037087788,0.078652732
Potri.004G040100,-0.288583991,7.617674619,0.037219074,0.078909698
Potri.001G188900,0.267750457,8.058974687,0.037324064,0.079110788
Potri.006G074900,-0.384688652,6.629551113,0.037376469,0.079200341
Potri.011G094400,0.309206086,7.145062646,0.037429415,0.079290994
Potri.015G012900,0.646326421,5.221032779,0.037555983,0.079537514
Potri.010G198600,-0.699928151,5.09895547,0.037567237,0.079539752
Potri.010G210300,0.267367045,7.8538143,0.037688861,0.079775608
Potri.001G047500,-0.502299791,5.906834466,0.037716012,0.07981142
Potri.015G094400,-0.294849906,7.404804397,0.037739189,0.079838805
Potri.010G117900,-0.24821611,8.173316165,0.037909468,0.08017729
Potri.005G071700,0.587902333,5.460318263,0.038069861,0.080494692
Potri.002G156900,-0.451964949,6.203576462,0.038136233,0.080601144
Potri.007G127500,0.466612673,6.006105704,0.038140875,0.080601144
Potri.016G089300,0.387656556,6.551604522,0.038302071,0.080897956
Potri.008G047300,0.387367608,6.557084921,0.038302071,0.080897956
Potri.017G074800,0.577329171,5.5850142,0.038505131,0.081260829
Potri.001G455500,0.576430284,5.583547218,0.038505131,0.081260829
Potri.003G131600,-0.557120493,5.596671652,0.038505131,0.081260829
Potri.007G067500,0.531737245,5.701034988,0.038533199,0.081276083
Potri.001G277700,0.528259694,5.698265449,0.038533199,0.081276083
Potri.018G139600,-0.345631456,6.879015751,0.0385861,0.081328559
Potri.001G296500,-0.35526987,6.803007501,0.038589358,0.081328559
Potri.006G216600,-0.354353284,6.803689984,0.038589358,0.081328559
Potri.019G017300,0.3731746,6.648372753,0.038817553,0.081787389
Potri.001G027400,0.488378912,5.918686371,0.038951197,0.08204681
Potri.002G109600,-0.624902989,5.355674042,0.039005814,0.082095344
Potri.001G328800,0.598291573,5.354020356,0.039005814,0.082095344
Potri.015G116900,0.58883087,5.356501976,0.039005814,0.082095344
Potri.008G185200,0.4343242,6.218152293,0.039130507,0.082335569
Potri.013G010800,0.466350961,6.021457754,0.039288869,0.082646488
Potri.007G013000,-0.279694218,7.700130911,0.039525826,0.083122525
Potri.001G190200,-0.588715154,5.492924021,0.039804168,0.083662763
Potri.019G013900,0.560495846,5.484142194,0.039804168,0.083662763
Potri.008G125900,-0.278546261,7.718253967,0.039844028,0.083723982
Potri.009G045000,-0.664692382,5.11967367,0.039893781,0.08380595
Potri.011G066000,0.40277209,6.402564067,0.039942227,0.08388513
Potri.015G002800,-0.386833036,6.500084441,0.039985587,0.083953588
Potri.012G119000,-0.559401909,5.610229008,0.040094847,0.084121937
Potri.003G097300,0.544191746,5.608847365,0.040094847,0.084121937
Potri.008G187000,-0.288990324,7.386779005,0.040098123,0.084121937
Potri.008G033000,0.441314831,6.225717964,0.040131096,0.084168472
Potri.014G029300,-0.504023287,5.94108654,0.0401962,0.084282356
Potri.004G159300,-0.45428885,6.044968832,0.040445203,0.084781668
Potri.006G139400,-0.195133252,9.526238556,0.04047693,0.084825377
Potri.006G065700,-0.392890863,6.50917381,0.040811016,0.085502532
Potri.008G080100,0.618142507,5.37794941,0.04092232,0.085620735
Potri.001G260900,-0.615486138,5.385530973,0.04092232,0.085620735
Potri.002G079900,0.607335344,5.383462115,0.04092232,0.085620735
Potri.017G142300,0.603597836,5.374993616,0.04092232,0.085620735
Potri.019G020900,0.591978188,5.390295546,0.04092232,0.085620735
Potri.012G069300,0.360678883,6.677990491,0.041004414,0.085769491
Potri.014G079000,-0.428893242,6.251837362,0.04113776,0.086025342
Potri.001G180100,-0.345228927,6.840466945,0.04118986,0.086111205
Potri.016G071500,-0.275879169,7.727790618,0.04134526,0.086412922
Potri.018G143600,-0.489124943,5.953993501,0.041450559,0.086568486
Potri.009G057500,-0.47662025,5.95687805,0.041450559,0.086568486
Potri.003G195500,-0.528711562,5.748281502,0.041464424,0.086568486
Potri.005G012000,-0.519996576,5.746292047,0.041464424,0.086568486
Potri.002G156800,0.446886905,6.147268343,0.041486282,0.086568486
Potri.011G108000,0.43351651,6.14882689,0.041486282,0.086568486
Potri.001G311700,-0.248386287,8.519903553,0.041505685,0.086585809
Potri.014G032100,0.564853953,5.515546729,0.041556934,0.086623218
Potri.014G191100,0.564480882,5.507919833,0.041556934,0.086623218
Potri.002G000800,0.549908817,5.510047405,0.041556934,0.086623218
Potri.010G197600,-0.465186097,6.065581433,0.041609511,0.08670964
Potri.T079800,-0.401146751,6.44133941,0.041705759,0.086886998
Potri.007G043800,0.29236101,7.412768924,0.041719952,0.086893357
Potri.002G176900,-0.324364715,7.246732205,0.04174666,0.086917264
Potri.003G001400,-0.641907616,5.268157788,0.041776003,0.086917264
Potri.003G048100,-0.633464013,5.275818012,0.041776003,0.086917264
Potri.014G106200,0.619626486,5.271776788,0.041776003,0.086917264
Potri.005G252600,0.216260405,8.82542858,0.042087215,0.087541408
Potri.016G134700,0.426884953,6.253814357,0.042150264,0.087625815
Potri.008G007800,-0.426690954,6.267322798,0.042150264,0.087625815
Potri.013G127500,-0.667286495,5.161629305,0.042253259,0.087769753
Potri.015G041200,-0.650895449,5.154783743,0.042253259,0.087769753
Potri.005G257200,-0.638305346,5.152771574,0.042253259,0.087769753
Potri.008G073700,-0.389470741,6.53079149,0.042473745,0.088180786
Potri.001G055400,0.372721415,6.528875587,0.042473745,0.088180786
Potri.001G449800,-0.399784529,6.444596939,0.042594173,0.088393218
Potri.016G084400,-0.213818483,8.855722241,0.042598732,0.088393218
Potri.018G070600,-0.606872481,5.416573249,0.042860077,0.088888221
Potri.015G088700,-0.589386444,5.411800624,0.042860077,0.088888221
Potri.015G112900,-0.249867531,8.068508272,0.043031545,0.089220109
Potri.016G076500,0.174210339,9.42394234,0.043110042,0.08935911
Potri.006G251900,-0.431085245,6.277055238,0.043168378,0.089456256
Potri.005G026000,-0.257117713,7.962723562,0.043271524,0.089646184
Potri.005G096400,-0.5480287,5.6604209,0.043319217,0.089713297
Potri.005G039100,0.553785823,5.529648767,0.043326922,0.089713297
Potri.015G143600,-0.253859407,9.506044071,0.043403271,0.089847535
Potri.014G049300,0.250084568,8.045810118,0.043426251,0.089871254
Potri.010G123400,0.391539759,6.452060605,0.043486816,0.089972722
Potri.012G108400,-0.254993841,7.931158697,0.043515647,0.090008498
Potri.018G110700,-0.318083014,7.024774057,0.043737454,0.090443304
Potri.002G255800,0.629926705,5.284547468,0.043924501,0.090757909
Potri.014G119900,-0.6090676,5.302842046,0.043924501,0.090757909
Potri.008G034700,0.596666175,5.294462884,0.043924501,0.090757909
Potri.006G169200,-0.419223766,6.291916416,0.044191877,0.091286186
Potri.004G145500,0.506094733,5.76668369,0.044444605,0.091783935
Potri.001G023100,0.360031919,6.638704455,0.044545143,0.091967209
Potri.T079700,0.531714234,5.752043187,0.044576818,0.092008252
Potri.009G077800,-0.672005277,5.177795599,0.044642711,0.092071164
Potri.010G126600,-0.640327355,5.192695315,0.044642711,0.092071164
Potri.004G222100,-0.635924388,5.181195089,0.044642711,0.092071164
Potri.011G156100,0.556672174,5.554436487,0.045112945,0.092991799
Potri.007G039400,0.53175806,5.55558415,0.045112945,0.092991799
Potri.006G217200,0.255866535,7.940137595,0.045258073,0.093231968
Potri.001G059700,-0.459431695,6.002597794,0.045265316,0.093231968
Potri.001G403100,0.458906575,6.005305449,0.045265316,0.093231968
Potri.015G053300,0.386706794,6.477422817,0.04528419,0.093246221
Potri.003G073700,-0.353321313,6.655292616,0.04534032,0.09333716
Potri.001G154700,-0.400571744,6.39795266,0.04537394,0.093357091
Potri.001G013900,0.39568914,6.385226119,0.04537394,0.093357091
Potri.010G124400,-0.337857094,6.815910453,0.045390833,0.09336722
Potri.008G018300,0.303730128,7.11628174,0.045480256,0.093526496
Potri.015G121000,0.417509119,6.204681891,0.04587751,0.094318551
Potri.009G121700,0.490757606,5.797763726,0.045951298,0.094445356
Potri.009G139400,0.604095468,5.31758989,0.046095836,0.094717472
Potri.011G125500,-0.310184708,7.05569227,0.046136522,0.094776106
Potri.005G024100,0.407999061,6.310344654,0.046254156,0.094992738
Potri.006G212800,-0.496309463,5.916783926,0.046450803,0.095321301
Potri.002G238300,0.489550652,5.908582767,0.046450803,0.095321301
Potri.017G085500,-0.482515915,5.912238338,0.046450803,0.095321301
Potri.003G060100,-0.359013035,6.588231824,0.046693977,0.095795113
Potri.014G111900,-0.572577731,5.470088161,0.046793038,0.095920584
Potri.018G021400,-0.56947462,5.464416185,0.046793038,0.095920584
Potri.001G096700,-0.566520323,5.454924379,0.046793038,0.095920584
Potri.002G179400,0.174028102,9.427915474,0.046804326,0.095920584
Potri.004G086100,-0.525771214,5.582416984,0.046913859,0.096119806
Potri.013G120500,0.358089379,6.668333482,0.046939425,0.096146932
Potri.003G194300,0.429276196,6.219638757,0.046989821,0.09617439
Potri.014G120800,-0.426922446,6.232025292,0.046989821,0.09617439
Potri.001G323400,-0.426509572,6.222740187,0.046989821,0.09617439
Potri.012G098900,-0.622249432,5.215965578,0.047059326,0.096266128
Potri.003G149300,-0.609671293,5.212253536,0.047059326,0.096266128
Potri.001G349900,0.4070764,6.31974402,0.047292512,0.096717774
Potri.006G181600,0.238181926,8.181453854,0.047361169,0.096832796
Potri.004G087000,0.359101203,6.678043221,0.047743161,0.097588221
Potri.016G105000,0.42310105,6.23068009,0.048107411,0.098306998
Potri.014G150600,-0.610905222,5.354425815,0.048288019,0.098598573
Potri.018G070300,-0.591694509,5.34994519,0.048288019,0.098598573
Potri.001G457000,-0.579168699,5.360280789,0.048288019,0.098598573
Potri.002G173800,0.54525289,5.597804499,0.048728569,0.099420046
Potri.010G198400,0.544844035,5.598349657,0.048728569,0.099420046
Potri.008G111900,-0.523550877,5.603346438,0.048728569,0.099420046
Potri.009G037700,-0.567326439,5.477330367,0.048785261,0.099509686
Potri.009G158700,0.234852711,8.148845781,0.048884434,0.099685905
Potri.006G092800,-0.480156958,5.839752189,0.048994577,0.099884397
Potri.004G040600,-0.32794356,7.149139404,0.049109817,0.100093173
Potri.014G111100,0.442968493,6.047326816,0.049148756,0.100146368
Potri.004G167400,0.42230952,6.247509687,0.049230034,0.100285784
Potri.008G197300,0.472363825,5.941881476,0.049259243,0.100319084
Potri.006G118400,0.374326073,6.534607914,0.049841511,0.101478409
Potri.018G085100,-0.391193783,6.455583627,0.050245134,0.102273498
Potri.009G028100,-0.214245675,8.52962542,0.050356881,0.102474217
Potri.001G266400,-0.433288728,6.069058311,0.050456645,0.102650451
Potri.018G047800,-0.480712071,5.860712984,0.050529904,0.102718665
Potri.005G001500,-0.479185447,5.85364959,0.050529904,0.102718665
Potri.011G071700,-0.543620834,5.626359102,0.05055602,0.102718665
Potri.006G132400,0.533578433,5.619379154,0.05055602,0.102718665
Potri.010G163000,0.528623605,5.611661344,0.05055602,0.102718665
Potri.006G234100,-0.458528952,5.971448066,0.050674948,0.102933489
Potri.003G098400,-0.366692167,6.548344763,0.050762839,0.10303864
Potri.002G184900,0.568819839,5.497654094,0.050792766,0.10303864
Potri.008G117900,-0.564474201,5.5105239,0.050792766,0.10303864
Potri.010G249300,-0.553706892,5.498946893,0.050792766,0.10303864
Potri.010G109100,0.553397356,5.499683952,0.050792766,0.10303864
Potri.003G004100,0.280175132,7.314510017,0.051156974,0.103749774
Potri.001G050600,0.423271204,6.174474577,0.051169921,0.103749774
Potri.010G066400,-0.226385599,8.649892509,0.051205389,0.103794707
Potri.004G044800,0.405817374,6.277879965,0.051489411,0.104343312
Potri.010G039400,-0.49409073,5.75106331,0.051600629,0.104541533
Potri.017G129900,0.302475753,7.045724132,0.051863566,0.105046952
Potri.011G069200,0.278815845,7.38493584,0.052059502,0.10541166
Potri.004G174900,-0.45918952,5.872106443,0.052073553,0.10541166
Potri.006G180500,0.455666687,5.977171603,0.052097686,0.10541166
Potri.008G004200,0.454526573,5.971984515,0.052097686,0.10541166
Potri.009G064600,0.515228207,5.635495912,0.052395203,0.105986147
Potri.014G100200,0.382740851,6.383860921,0.052548373,0.106268423
Potri.003G010200,-0.345137294,6.743716806,0.052618357,0.106314541
Potri.005G164500,-0.335388071,6.745308649,0.052618357,0.106314541
Potri.001G199500,0.407610072,6.284536214,0.052625698,0.106314541
Potri.008G154600,-0.405200937,6.295511823,0.052625698,0.106314541
Potri.016G117200,-0.585078267,5.400835333,0.05272744,0.106464931
Potri.012G015900,0.565601457,5.393818465,0.05272744,0.106464931
Potri.006G086000,0.5564232,5.518221725,0.052814221,0.106557403
Potri.012G024500,-0.544942223,5.534972856,0.052814221,0.106557403
Potri.001G361700,0.520295333,5.519643372,0.052814221,0.106557403
Potri.006G077900,-0.629022739,5.14415073,0.053051779,0.106981353
Potri.016G132000,-0.619820356,5.144449498,0.053051779,0.106981353
Potri.009G151000,0.301282725,7.063495393,0.053167162,0.107186317
Potri.010G255500,0.488061598,5.760454191,0.053288134,0.107374696
Potri.017G077300,0.469443526,5.766647391,0.053288134,0.107374696
Potri.018G101700,0.267519724,7.635851724,0.053339664,0.10745077
Potri.014G080500,-0.445905569,5.996216593,0.053527005,0.10780032
Potri.003G096700,0.361566373,6.577811668,0.053544241,0.107807197
Potri.002G143100,-0.385379618,6.404994997,0.053611023,0.107913802
Potri.001G034400,-0.255295735,7.786217518,0.053876442,0.108420084
Potri.001G387600,-0.24358277,7.933670754,0.054339224,0.109323175
Potri.012G064200,-0.430924848,6.116317883,0.054415369,0.109391722
Potri.014G153800,0.4271908,6.106790071,0.054415369,0.109391722
Potri.004G087500,0.42496225,6.106811762,0.054415369,0.109391722
Potri.001G108100,0.614234726,5.278497535,0.054446274,0.109425648
Potri.001G378000,0.531928871,5.536809641,0.054848356,0.110205352
Potri.007G072100,-0.405020015,6.321282096,0.054910346,0.110251273
Potri.012G044300,-0.455615504,6.015428973,0.054962471,0.110251273
Potri.012G036500,-0.439858434,6.020093604,0.054962471,0.110251273
Potri.018G092700,-0.562889186,5.426616448,0.054971166,0.110251273
Potri.008G173000,0.547994118,5.422904001,0.054971166,0.110251273
Potri.005G034300,0.488572872,5.788366302,0.054984289,0.110251273
Potri.013G021500,-0.48837968,5.786816478,0.054984289,0.110251273
Potri.T058900,0.482520377,5.775832521,0.054984289,0.110251273
Potri.001G068800,0.44624789,5.901222668,0.055183532,0.110622346
Potri.005G087500,0.420598957,6.126619282,0.055745473,0.111720115
Potri.004G035500,0.288845896,7.091928103,0.055789925,0.111780481
Potri.016G141100,-0.605281241,5.171333885,0.055829695,0.111831439
Potri.001G383600,-0.522637706,5.686791581,0.056104935,0.112325075
Potri.008G203600,0.508883834,5.674232057,0.056104935,0.112325075
Potri.014G075100,0.432172009,6.026603719,0.056403662,0.112894166
Potri.006G197700,-0.222427562,8.25261754,0.056436549,0.11293101
Potri.001G072600,0.467179658,5.80324872,0.056688396,0.11340587
Potri.013G086700,-0.466288224,5.928262214,0.05674877,0.11349754
Potri.005G147800,0.534444431,5.560067019,0.056893961,0.113729599
Potri.005G178200,0.509022949,5.561127039,0.056893961,0.113729599
Potri.014G025400,0.198526848,8.684189291,0.056915877,0.113744257
Potri.010G109500,0.578415148,5.309341967,0.056946364,0.113746899
Potri.001G193500,0.556105648,5.30934318,0.056946364,0.113746899
Potri.001G411800,0.353025317,8.656365913,0.056986838,0.113798602
Potri.010G160500,0.388861651,6.334446995,0.057209664,0.114135501
Potri.006G250400,-0.2849722,7.188330003,0.057219345,0.114135501
Potri.009G006500,-0.54316547,5.449449478,0.057228711,0.114135501
Potri.001G225800,0.539011244,5.44595252,0.057228711,0.114135501
Potri.008G102300,-0.526865188,5.451223638,0.057228711,0.114135501
Potri.006G077400,0.236861321,7.955428068,0.057344988,0.114338166
Potri.002G120100,0.210472392,9.412559882,0.057390321,0.11439931
Potri.013G127200,0.254846686,7.76945765,0.05771567,0.115018453
Potri.009G065800,-0.199105826,8.800668935,0.057837838,0.115232473
Potri.001G357700,-0.492893653,5.704927916,0.057973669,0.115473601
Potri.001G323100,-0.349913046,6.637241081,0.058230822,0.115956194
Potri.017G001800,-0.446548815,5.942947749,0.058320145,0.116104424
Potri.012G104500,-0.392148201,6.356051671,0.058364309,0.116162697
Potri.016G085800,0.212702274,8.346184705,0.058389234,0.116179146
Potri.008G089900,0.321455212,6.804401631,0.058402363,0.116179146
Potri.011G122100,0.406341138,6.150987682,0.058419499,0.116183603
Potri.010G135900,-0.602839535,5.194523935,0.05862763,0.116567809
Potri.003G082500,0.510610537,5.589737042,0.058949881,0.11711897
Potri.001G311600,0.50602239,5.585384524,0.058949881,0.11711897
Potri.016G136400,0.505677423,5.584972889,0.058949881,0.11711897
Potri.001G177000,-0.357874354,6.552832052,0.059220643,0.117626946
Potri.002G099900,-0.570487073,5.341406801,0.05946171,0.118028631
Potri.003G178200,0.272447193,7.27263993,0.059488462,0.118028631
Potri.017G059600,0.539487135,5.462838613,0.059498536,0.118028631
Potri.004G013700,0.52724411,5.471837145,0.059498536,0.118028631
Potri.006G227600,-0.521723502,5.472074122,0.059498536,0.118028631
