,logFC,logCPM,PValue,FDR
Potri.005G249700,0.380404658,6.267592883,0.196146819,0.384243836
Potri.010G142100,0.363057492,5.614522486,0.196419566,0.384567705
Potri.001G470300,0.353241536,5.610906809,0.196419566,0.384567705
Potri.012G048300,0.277713966,8.673646984,0.196963988,0.3855282
Potri.004G121400,-0.315044146,5.967221527,0.197067274,0.385624946
Potri.010G090200,0.276296863,7.023184305,0.197411534,0.386193055
Potri.002G139900,0.266323261,6.43294954,0.19794492,0.387130737
Potri.011G119700,0.256556969,6.862277966,0.19804308,0.387216946
Potri.015G041800,0.412302066,5.436369994,0.198726797,0.388129805
Potri.011G169000,0.402592014,5.435792541,0.198726797,0.388129805
Potri.012G120500,-0.397074215,5.439133721,0.198726797,0.388129805
Potri.004G092900,0.382945809,5.429896151,0.198726797,0.388129805
Potri.014G197200,-0.292357337,6.142621709,0.198933696,0.388406177
Potri.003G015300,-0.254679977,6.562877784,0.198976796,0.388406177
Potri.009G094800,-0.279527168,6.29751591,0.199056944,0.388436091
Potri.014G000400,-0.356930412,6.459456597,0.199100622,0.388436091
Potri.005G168900,-0.318977609,5.928041446,0.199330165,0.388744838
Potri.004G185800,-0.284363118,7.305888832,0.199367464,0.388744838
Potri.006G241900,0.330894828,5.986925817,0.200007706,0.389731573
Potri.013G128100,-0.313737202,5.988426368,0.200007706,0.389731573
Potri.017G070800,-0.272551645,6.447150921,0.200036806,0.389731573
Potri.005G117500,-0.378254384,5.628443883,0.200253324,0.390047279
Potri.001G177000,-0.246860204,6.74667958,0.200743881,0.390896434
Potri.010G208700,-0.257343449,6.921317199,0.200807388,0.390913784
Potri.003G161900,-0.273166453,6.434668671,0.201204052,0.391579509
Potri.004G160400,0.283115259,6.303546646,0.201375493,0.39167949
Potri.018G034800,0.27545399,6.31391227,0.201375493,0.39167949
Potri.003G092300,0.304899468,6.155147055,0.201528944,0.39167949
Potri.001G453200,0.29916545,6.152246575,0.201528944,0.39167949
Potri.008G171200,-0.295511646,6.15190163,0.201528944,0.39167949
Potri.010G153500,-0.292836649,6.748170047,0.201883804,0.392262696
Potri.017G001600,0.238341695,6.71388374,0.201951554,0.392287879
Potri.014G154800,0.260583082,6.456333304,0.202115851,0.392500541
Potri.004G207100,0.268702801,7.272488819,0.20250064,0.393082653
Potri.003G113500,-0.315446322,8.096542413,0.202525406,0.393082653
Potri.002G183900,-0.335072051,5.823379959,0.202746539,0.393214044
Potri.009G051400,0.323071403,5.826377673,0.202746539,0.393214044
Potri.007G044300,-0.280134132,9.235924702,0.202917038,0.393214044
Potri.002G099900,0.317604653,5.996711968,0.20292261,0.393214044
Potri.003G005700,0.311737079,6.008462055,0.20292261,0.393214044
Potri.014G164300,0.304251456,5.997483512,0.20292261,0.393214044
Potri.003G129800,-0.406313315,5.455435819,0.203134391,0.393517923
Potri.002G031400,-0.239304307,6.664860463,0.203440177,0.394003697
Potri.001G349400,0.280735177,6.318807715,0.203678149,0.394357908
Potri.013G042800,-0.356835158,5.649717782,0.204043506,0.394542728
Potri.013G118900,0.346540392,5.66078444,0.204043506,0.394542728
Potri.010G087600,0.293149509,6.172791529,0.204104227,0.394542728
Potri.018G131000,-0.290482379,6.173047904,0.204104227,0.394542728
Potri.001G236400,0.284079644,6.169890356,0.204104227,0.394542728
Potri.012G144300,-0.278566689,6.1694682,0.204104227,0.394542728
Potri.002G079900,-0.325831978,8.059737706,0.204743309,0.395671279
Potri.T020300,-0.262752742,6.407268187,0.205423384,0.396878421
Potri.018G093000,-0.271335681,6.612443212,0.205573346,0.397061009
Potri.019G128100,0.308043402,6.021716078,0.205812146,0.39730789
Potri.003G148800,0.292489494,6.018845043,0.205812146,0.39730789
Potri.010G033500,-0.270336013,6.336944097,0.205964992,0.39749578
Potri.005G118800,0.33320981,5.846233818,0.206029676,0.397513468
Potri.006G236800,0.259896163,7.024877636,0.206150124,0.397638709
Potri.015G050200,-0.4811636,5.828543915,0.206425919,0.398063447
Potri.006G233500,-0.280885195,6.185653332,0.206659657,0.398406879
Potri.001G399000,0.254399895,7.303210706,0.206866257,0.39869782
Potri.003G045300,-0.264270302,8.01637053,0.207312959,0.399451234
Potri.001G101100,-0.380131309,5.49284216,0.207483695,0.399553875
Potri.005G110000,-0.379760069,5.482772774,0.207483695,0.399553875
Potri.009G028100,-0.239127342,6.973160333,0.20753364,0.399553875
Potri.006G214600,0.362108843,5.677978608,0.207790486,0.399833346
Potri.004G064700,-0.361527692,5.676962421,0.207790486,0.399833346
Potri.005G154700,0.328528245,5.897572995,0.208123329,0.400153117
Potri.008G033000,0.258100128,6.888824531,0.208165059,0.400153117
Potri.010G027500,-0.251477296,6.809611223,0.208191243,0.400153117
Potri.002G114900,-0.260987417,6.534225468,0.208212364,0.400153117
Potri.015G064000,0.260406165,6.349980744,0.208236105,0.400153117
Potri.001G314200,-0.2593529,6.595663944,0.208450813,0.400458229
Potri.014G169100,0.307063846,6.040949069,0.208676483,0.400784232
Potri.008G151600,-0.344970049,11.95015922,0.208825706,0.400963275
Potri.005G207700,-0.400774492,5.295133837,0.209022581,0.401233695
Potri.001G184700,0.286096474,6.200924339,0.209195355,0.401350146
Potri.005G109700,0.28295686,6.195646115,0.209195355,0.401350146
Potri.018G140300,0.272208285,7.853704288,0.209775831,0.402356001
Potri.013G067200,-0.267287035,7.285843139,0.21020959,0.403079984
Potri.002G221500,0.262161138,6.360685023,0.210491575,0.403512632
Potri.004G002600,0.241140722,6.802660692,0.210802963,0.404001396
Potri.009G125000,-0.26315893,7.891933867,0.210875252,0.404031792
Potri.014G060300,0.318994087,6.576948708,0.211120947,0.40430342
Potri.019G071000,-0.269914292,8.548107147,0.211129956,0.40430342
Potri.004G175400,0.250950332,7.167639928,0.211278606,0.404430732
Potri.009G034900,-0.353325096,5.694870374,0.211494663,0.404430732
Potri.009G124500,0.347231084,5.694992319,0.211494663,0.404430732
Potri.010G198600,-0.336287889,5.696449842,0.211494663,0.404430732
Potri.005G161000,0.241466404,6.798211731,0.211759928,0.404430732
Potri.005G177200,-0.378707161,5.506898295,0.211775332,0.404430732
Potri.006G211700,-0.377713093,5.505923624,0.211775332,0.404430732
Potri.005G196300,-0.377256809,5.510232695,0.211775332,0.404430732
Potri.017G066000,0.361996571,5.503326499,0.211775332,0.404430732
Potri.012G004400,0.348975354,5.50742039,0.211775332,0.404430732
Potri.003G181900,-0.373134709,5.80203885,0.211817771,0.404430732
Potri.018G037200,-0.306726596,6.166893675,0.211907234,0.40449368
Potri.002G162600,0.270733,8.083540283,0.212402363,0.405330735
Potri.T147900,0.289892426,7.779291537,0.212613819,0.40562615
Potri.002G103800,0.263249587,6.558654324,0.213052424,0.40635465
Potri.013G036100,0.26808912,8.180257772,0.213407541,0.406923566
Potri.002G160500,0.433281395,5.315455578,0.214025165,0.40766698
Potri.008G058100,-0.419106144,5.308436542,0.214025165,0.40766698
Potri.016G021900,0.393228643,5.312402428,0.214025165,0.40766698
Potri.006G233100,0.393198198,5.319759754,0.214025165,0.40766698
Potri.018G032100,-0.289167381,6.230061116,0.214208061,0.407705866
Potri.015G093600,0.286318026,6.229470726,0.214208061,0.407705866
Potri.003G171800,0.257929777,6.531973365,0.214323725,0.407705866
Potri.004G205100,0.246474277,6.53073571,0.214323725,0.407705866
Potri.008G173000,0.301216244,6.064309924,0.21433029,0.407705866
Potri.001G194400,-0.244209847,7.023321064,0.21477526,0.408443788
Potri.006G203500,-0.266161137,6.391927216,0.214955953,0.408678869
Potri.009G157400,-0.354200208,5.719600605,0.215156463,0.408734485
Potri.010G252300,0.342889912,5.719415004,0.215156463,0.408734485
Potri.014G055800,0.341132221,5.714453775,0.215156463,0.408734485
Potri.005G183000,0.317732532,6.981983725,0.215405706,0.409099431
Potri.019G023700,0.275375063,6.766019309,0.215529117,0.409225266
Potri.002G055600,0.325644127,5.908507682,0.215684523,0.409270025
Potri.002G232500,-0.306802445,5.902856396,0.215684523,0.409270025
Potri.010G131400,0.247291904,7.325173057,0.215804502,0.409270025
Potri.016G110400,0.385637178,5.533586043,0.216009975,0.409270025
Potri.004G164000,-0.384261415,5.528365098,0.216009975,0.409270025
Potri.001G195300,0.365518627,5.522714904,0.216009975,0.409270025
Potri.001G354600,-0.363143382,5.527239095,0.216009975,0.409270025
Potri.014G130900,-0.357689688,5.526791237,0.216009975,0.409270025
Potri.001G262400,0.265202093,8.884799205,0.216194165,0.409510641
Potri.012G085900,-0.271597344,9.969860939,0.216684992,0.410331802
Potri.001G201400,0.282355722,6.08424587,0.217120146,0.411023463
Potri.010G051900,0.256990894,6.400186872,0.21716505,0.411023463
Potri.007G054100,0.244912549,6.71007442,0.217526325,0.411598438
Potri.015G111500,-0.250171691,7.123989788,0.217621541,0.411669811
Potri.T071600,0.383968635,6.079332081,0.218425199,0.413080937
Potri.017G014100,0.322950349,5.738525207,0.218776332,0.413526682
Potri.012G145300,-0.316551261,5.923331009,0.218838894,0.413526682
Potri.013G020300,-0.309973151,5.920654919,0.218838894,0.413526682
Potri.005G236200,0.404380968,5.342027116,0.218949672,0.413526682
Potri.001G164000,-0.388379211,5.351366792,0.218949672,0.413526682
Potri.001G037300,-0.279024242,6.252547273,0.219143408,0.413565315
Potri.T147500,0.277138161,6.255583204,0.219143408,0.413565315
Potri.004G145600,0.263980353,6.257193864,0.219143408,0.413565315
Potri.001G171000,-0.374127867,5.551510074,0.220188332,0.415208969
Potri.014G147400,0.368921742,5.558190656,0.220188332,0.415208969
Potri.008G200600,0.357678923,5.560277767,0.220188332,0.415208969
Potri.012G134500,-0.271105551,7.139974392,0.220427951,0.415551378
Potri.013G053100,-0.256598138,6.981511168,0.221143108,0.416789853
Potri.003G110000,0.279523452,6.272740868,0.221582424,0.417398094
Potri.010G111700,0.277651024,6.275425337,0.221582424,0.417398094
Potri.014G085500,0.265654357,6.977884136,0.221846982,0.417687922
Potri.016G081300,-0.304042026,5.940747994,0.22196181,0.417687922
Potri.002G106800,-0.303008946,5.946904131,0.22196181,0.417687922
Potri.010G254900,-0.246830168,7.091173566,0.221969629,0.417687922
Potri.004G044000,-0.272978979,6.633611161,0.222034951,0.417701064
Potri.001G391400,0.332771795,5.76155682,0.222354735,0.418192777
Potri.006G272400,-0.24983991,6.891742209,0.222420164,0.41820598
Potri.005G199600,0.291617808,6.113188399,0.222626775,0.418374726
Potri.009G068100,-0.284361281,6.119748922,0.222626775,0.418374726
Potri.008G017300,-0.233713139,7.087803985,0.222928517,0.41883185
Potri.006G141700,-0.231221064,11.61540661,0.22328404,0.41938975
Potri.002G096900,-0.247006927,7.194230873,0.223695316,0.420023226
Potri.012G048700,-0.385792562,5.379058099,0.223797291,0.420023226
Potri.001G470100,-0.369433792,5.366900755,0.223797291,0.420023226
Potri.007G094900,-0.247339726,6.728500864,0.224276275,0.420656829
Potri.006G122200,-0.357969323,5.569945742,0.224311141,0.420656829
Potri.006G233400,0.350195237,5.584641081,0.224311141,0.420656829
Potri.006G210900,0.240329292,6.63223641,0.224431506,0.420772344
Potri.004G021300,0.30809018,5.963730379,0.225053585,0.421754971
Potri.001G152600,-0.236508537,7.087017751,0.225073428,0.421754971
Potri.002G163000,0.27716519,6.130010262,0.22534397,0.422151446
Potri.005G067400,-0.244322521,6.929636001,0.225887686,0.423059333
Potri.017G090100,-0.317005953,7.163618701,0.225987515,0.42313562
Potri.009G149100,-0.254188747,6.299675895,0.226403871,0.42380437
Potri.005G231300,-0.281420161,7.505762415,0.226533691,0.423936547
Potri.010G015200,-0.289478565,7.550540839,0.226765466,0.424259403
Potri.001G379000,-0.286132415,7.514089561,0.227119757,0.424811248
Potri.009G119500,0.245003384,6.670835272,0.227441695,0.425206888
Potri.006G009200,-0.257497288,6.619523683,0.227450053,0.425206888
Potri.008G168600,-0.268524938,6.320908101,0.227694542,0.425552838
Potri.009G113000,0.229545654,6.590551601,0.227919538,0.425862184
Potri.016G093000,0.252321305,6.465835824,0.227983655,0.42587085
Potri.T125700,0.300701149,5.981767052,0.228114541,0.425871192
Potri.008G093400,-0.287646185,5.973100838,0.228114541,0.425871192
Potri.014G112300,0.251525813,7.394683555,0.228162276,0.425871192
Potri.014G037100,0.351383375,5.598366328,0.228379167,0.42616493
Potri.012G033300,0.238685854,7.323775393,0.229031612,0.427271063
Potri.006G147800,0.318085068,5.806108162,0.229389075,0.427715045
Potri.018G024600,0.301900848,5.800271231,0.229389075,0.427715045
Potri.011G145400,0.238566787,6.646189498,0.229692496,0.428169298
Potri.010G158900,-0.246520655,6.479096496,0.230102737,0.428822383
Potri.010G223100,0.257749056,8.273454694,0.230210424,0.428911433
Potri.003G041100,0.249749219,6.786719058,0.230274553,0.428919302
Potri.001G175200,-0.225317913,6.771023198,0.230502061,0.429231407
Potri.017G148800,0.274159214,6.168450854,0.230707213,0.429414177
Potri.001G253300,-0.295192977,8.141736981,0.230720159,0.429414177
Potri.010G078800,0.271794716,8.638459696,0.230909754,0.429545892
Potri.009G156900,-0.25432645,6.831395308,0.230995675,0.429545892
Potri.005G112900,-0.316132142,10.18523639,0.231110474,0.429545892
Potri.008G022200,0.302891835,5.992103873,0.231145008,0.429545892
Potri.003G166300,0.300317228,5.997219727,0.231145008,0.429545892
Potri.014G051200,-0.258059495,6.323834118,0.231150883,0.429545892
Potri.010G099900,0.330390461,5.618738541,0.232393192,0.431630417
Potri.001G118100,-0.327779172,5.622173382,0.232393192,0.431630417
Potri.013G031000,-0.353734413,5.420003085,0.233266858,0.433065547
Potri.001G375800,-0.244859169,8.303851118,0.233286845,0.433065547
Potri.008G050200,0.234817956,7.052776528,0.233476369,0.433305028
Potri.018G089200,-0.346858881,11.10246346,0.23426643,0.434602973
Potri.009G046800,-0.238267368,6.503686519,0.234297134,0.434602973
Potri.013G021400,0.227935616,6.91708523,0.23495121,0.435703357
Potri.017G100000,0.237975158,6.730322265,0.235118989,0.435901595
Potri.009G147000,0.265686261,6.195559522,0.235977087,0.437379224
Potri.015G038600,-0.322614902,5.841957736,0.236263455,0.437546103
Potri.001G369400,0.344301296,5.643017964,0.236354015,0.437546103
Potri.002G078900,0.333090224,5.64695186,0.236354015,0.437546103
Potri.007G144600,0.248050092,6.514030012,0.236372671,0.437546103
Potri.001G162200,0.239139416,6.518848601,0.236372671,0.437546103
Potri.005G186200,0.3036815,6.306572595,0.236469442,0.437612097
Potri.016G025000,-0.41653874,8.834940349,0.236828356,0.438163056
Potri.008G087100,-0.251882543,6.487877335,0.237796044,0.439448475
Potri.010G236500,0.262925901,12.31747467,0.237827058,0.439448475
Potri.003G095300,0.367524404,5.433699328,0.237891381,0.439448475
Potri.001G369600,-0.360694685,5.452705571,0.237891381,0.439448475
Potri.017G053200,0.358980502,5.444931482,0.237891381,0.439448475
Potri.006G251600,0.349606315,5.445764897,0.237891381,0.439448475
Potri.010G126200,0.256435192,7.530057567,0.238025027,0.439557474
Potri.001G129100,-0.258741347,6.369825369,0.238134559,0.439557474
Potri.001G239200,0.254547601,6.369889807,0.238134559,0.439557474
Potri.001G117900,-0.239496053,6.516680197,0.239416024,0.441808952
Potri.013G103400,0.313740125,5.857723628,0.239641939,0.441936443
Potri.017G115400,-0.294935252,5.856471591,0.239641939,0.441936443
Potri.007G028300,0.235349329,6.977628584,0.239679452,0.441936443
Potri.012G090200,-0.245535952,10.06784622,0.239732003,0.441936443
Potri.001G069100,-0.263419351,7.821343172,0.239902624,0.44213714
Potri.003G113900,-0.287215559,6.048846187,0.240056819,0.442193678
Potri.017G155300,-0.280829932,6.046595067,0.240056819,0.442193678
Potri.005G090500,0.256392163,6.382896765,0.240426596,0.442647062
Potri.010G192000,-0.251816721,6.381868165,0.240426596,0.442647062
Potri.012G073900,-0.237458937,6.944766967,0.240740484,0.443111019
Potri.009G080700,0.256589685,7.870177495,0.240846059,0.443191411
Potri.010G147400,0.272729823,7.732706413,0.240978013,0.443298798
Potri.014G122000,-0.283165,11.42450049,0.241028243,0.443298798
Potri.001G301900,0.232828839,6.758014512,0.2412101,0.443519342
Potri.008G127600,-0.250325064,7.436070703,0.241293025,0.443557911
Potri.008G035500,-0.245208278,6.867150388,0.241397577,0.443636204
Potri.006G051900,0.231369465,7.235595093,0.241460237,0.443637489
Potri.010G088000,0.25498478,6.593529215,0.241553726,0.443695402
Potri.001G440600,-0.398840708,5.249047445,0.241641616,0.443743003
Potri.011G080900,0.249727096,8.813651202,0.241837544,0.443988927
Potri.001G346100,0.226474144,10.51170136,0.242219548,0.444437734
Potri.002G119600,-0.37382016,5.472384892,0.242444153,0.444437734
Potri.008G194000,-0.370553651,5.461531197,0.242444153,0.444437734
Potri.006G020700,0.3407015,5.472684939,0.242444153,0.444437734
Potri.006G047600,-0.332702409,5.468889413,0.242444153,0.444437734
Potri.006G032000,0.236362853,6.550332589,0.242513999,0.444437734
Potri.013G073300,-0.350328856,7.78886771,0.242516512,0.444437734
Potri.001G200300,0.281053927,6.060057316,0.242968696,0.445062923
Potri.005G178200,0.30014328,5.876196339,0.242981978,0.445062923
Potri.003G222400,-0.247978183,7.821054483,0.243097135,0.445159972
Potri.013G009500,-0.243325552,7.344469709,0.243936358,0.446582543
Potri.006G000500,0.333265575,5.689798217,0.244119299,0.446689032
Potri.001G116000,0.315256344,5.690662874,0.244119299,0.446689032
Potri.004G236100,-0.252516305,8.027482593,0.244266179,0.446843598
Potri.T071400,-0.228364057,6.565205392,0.244533061,0.447217552
Potri.002G252600,-0.227368205,6.771224886,0.2446951,0.44739962
Potri.014G149200,-0.259698134,7.498223222,0.245042504,0.447920432
Potri.004G072900,-0.272235445,10.59332589,0.245324967,0.448231432
Potri.009G046500,0.254333225,7.530210864,0.245337846,0.448231432
Potri.013G067900,0.232057616,6.89397312,0.245482588,0.448381462
